tweet_id,text,account,domain,background,label
1608373882364526593,"Hoy es jueves, día de Patente de Corso.",@perezreverte,PERSON,ART,ES
1608373882364526593,https://t.co/lZPy6xRa5l,@perezreverte,PERSON,ART,ES
1608197671352770561,"@Raulsalmador Ninguna en especial de las actuales, lo lamento.",@perezreverte,PERSON,ART,ES
1608197671352770561,Las que tengo son muy antiguas.,@perezreverte,PERSON,ART,ES
1608193564005072899,"@MarcoMediavilla No lo he leído; aunque el autor, por su biografía, debe de saber de lo que habla.",@perezreverte,PERSON,ART,ES
1608193564005072899,Un saludo.,@perezreverte,PERSON,ART,ES
1608192877368057859,"@rasvenhausen Deséele a Ángel una buena recuperación, con un saludo de su amigo Arturo.",@perezreverte,PERSON,ART,ES
1608018372230352897,Nadie se va a reír.,@perezreverte,PERSON,ART,ES
1608018372230352897,Nos lo cuenta @juansotoivars.,@perezreverte,PERSON,ART,ES
1608018372230352897,https://t.co/lkWCiyRWPP,@perezreverte,PERSON,ART,ES
1607885938788601861,"@MrBlondtweetero Sí, porque así lo escriben en México.",@perezreverte,PERSON,ART,ES
1607885938788601861,Un saludo.,@perezreverte,PERSON,ART,ES
1607882692997046272,"@El_Esagui En esa foto me inspiré, entre otras cosas.",@perezreverte,PERSON,ART,ES
1607882692997046272,Un abrazo.,@perezreverte,PERSON,ART,ES
1607502791378964481,@jmmenasaez No.,@perezreverte,PERSON,ART,ES
1607502791378964481,"Me gustaba el apellido, nada más.",@perezreverte,PERSON,ART,ES
1607502791378964481,"Hay varios Malatesta en la historia de Italia.Por cierto, Bomarzo me parece una excelente novela histórica, una de las buenas de verdad.",@perezreverte,PERSON,ART,ES
1607440322258255879,"@CarlosG58629854 Tengo pocas ediciones modernas, pues casi todas las mías son antiguas, con delicioso sabor decimonónico.",@perezreverte,PERSON,ART,ES
1607440322258255879,"Le recomiendo, si puede, que lo lea en una de ésas.",@perezreverte,PERSON,ART,ES
1607440322258255879,"De las modernas, las que llevan traducción de Mauro Armiño están muy bien.",@perezreverte,PERSON,ART,ES
1607364473882288128,@ZOPENCO8 Un lector es un amigo.,@perezreverte,PERSON,ART,ES
1607364473882288128,"Un afectuoso saludo, estimado amigo.",@perezreverte,PERSON,ART,ES
1607029491225739264,"@gabrielrufian No, en efecto.",@perezreverte,PERSON,ART,ES
1607029491225739264,Nadie debería olvidarlos nunca.,@perezreverte,PERSON,ART,ES
1607029491225739264,https://t.co/O5zgfHE4bK,@perezreverte,PERSON,ART,ES
1606626261345873920,"Un amigo me manda esta foto desde Londres, que parece un cuadro de @DalmauFerrer.",@perezreverte,PERSON,ART,ES
1606626261345873920,Es bonita para desearles a todos una feliz Nochebuena.,@perezreverte,PERSON,ART,ES
1606626261345873920,https://t.co/WbZLzhU7uS,@perezreverte,PERSON,ART,ES
1606354607692603392,La tierna escena del cachorrillo regalado en Navidad puede convertirse en ésta cuando llegue el verano.,@perezreverte,PERSON,ART,ES
1606354607692603392,Evitemos la estupidez que acaba convirtiéndonos en malvados.,@perezreverte,PERSON,ART,ES
1606354607692603392,https://t.co/hBNnohhEvf,@perezreverte,PERSON,ART,ES
1606344945807364105,@CarlosG58629854 @JuanRaHidalgo Buena opinión.,@perezreverte,PERSON,ART,ES
1606287809970458625,"@JuanRaHidalgo La de Cátedra es mucho mejor, aunque tiene el defecto, en mi opinión, de que los episodios no siguen el orden clásico del Canon, sino que los ordena cronológicamente.",@perezreverte,PERSON,ART,ES
1606287809970458625,"Yo le recomendaría ésta de editorial Óptima, que tiene la traducción clásica de Amando lázaro Ros.",@perezreverte,PERSON,ART,ES
1606287809970458625,https://t.co/4d5vkEI9T1,@perezreverte,PERSON,ART,ES
1606283607672135681,"@angelitro67 Dele un abrazo a su madre de mi parte, por favor.",@perezreverte,PERSON,ART,ES
1606283607672135681,Y gracias a usted.,@perezreverte,PERSON,ART,ES
1606017251294867459,@aytochipiona Supongo que a estas horas esos dos agentes estarán empapelados hasta las trancas... ¿O no?,@perezreverte,PERSON,ART,ES
1606017251294867459,https://t.co/KSIdVUbzTO,@perezreverte,PERSON,ART,ES
1606015699582799872,Así actúa la policía municipal de Chipiona.,@perezreverte,PERSON,ART,ES
1606015699582799872,Maldita sea su puta estampa.,@perezreverte,PERSON,ART,ES
1606015699582799872,"Lean el relato de los dueños del animal, adjunto al vídeo.",@perezreverte,PERSON,ART,ES
1606015699582799872,Me pregunto dónde reclutará el @aytochipiona a esa gentuza.,@perezreverte,PERSON,ART,ES
1606015699582799872,https://t.co/KSIdVUbzTO,@perezreverte,PERSON,ART,ES
1605962323755032576,Son extrañas las simetrías del azar.,@perezreverte,PERSON,ART,ES
1605962323755032576,"Ahora que la leo de nuevo, es una historia adecuada para Nochebuena.",@perezreverte,PERSON,ART,ES
1605962323755032576,La escribí hace cinco semanas (a veces dejo varios artículos hechos cuando tengo viajes) y no calculé cuándo se publicaría.,@perezreverte,PERSON,ART,ES
1605962323755032576,Celebro la coincidencia.,@perezreverte,PERSON,ART,ES
1605962323755032576,https://t.co/fPivitNLDk,@perezreverte,PERSON,ART,ES
1605834911906025472,Un biberón en el puticlub...,@perezreverte,PERSON,ART,ES
1605834911906025472,"Hoy es jueves, día de Patente de Corso:
https://t.co/fPivitNLDk",@perezreverte,PERSON,ART,ES
1605647266102054934,@AzoteImbeciles Ah.,@perezreverte,PERSON,ART,ES
1605647266102054934,Se me olvidaba éste.,@perezreverte,PERSON,ART,ES
1605647266102054934,https://t.co/8bMAwrafTm,@perezreverte,PERSON,ART,ES
1605646538008539136,"@AzoteImbeciles Algo dije por aquella época, sí.",@perezreverte,PERSON,ART,ES
1605646538008539136,Pero eso es lo bonito de España: que pasas de rojo a fascista según a quién le dediques el piropo.,@perezreverte,PERSON,ART,ES
1605646538008539136,Hay quien sólo lee (o recuerda) lo que le conviene leer (o recordar).,@perezreverte,PERSON,ART,ES
1605646538008539136,https://t.co/q7uXIcGdMG,@perezreverte,PERSON,ART,ES
1605564618880974848,@Hhl991994 Me temo que alto.,@perezreverte,PERSON,ART,ES
1605563782196891648,"Qué bien escribe @MagfcoMargarito 
https://t.co/MRot6TLOQw",@perezreverte,PERSON,ART,ES
1605354333457256449,"@60ymuchomas @mrtfernandez @AlfaguaraES Son malas fechas, lo lamento mucho.",@perezreverte,PERSON,ART,ES
1605354333457256449,Un afectuoso saludo.,@perezreverte,PERSON,ART,ES
1605353423318171649,@LuisMan72044135 Éste.,@perezreverte,PERSON,ART,ES
1605353423318171649,https://t.co/CZOxhM41tb,@perezreverte,PERSON,ART,ES
1605350934259068929,@AbelLorente17 Eso diría yo.,@perezreverte,PERSON,ART,ES
1605346997204094978,"@Sergi_puchades Felicítelo de mi parte, por favor.",@perezreverte,PERSON,ART,ES
1605346997204094978,Un lector siempre es un amigo.,@perezreverte,PERSON,ART,ES
1605345409928658944,@racastellano Afirmativo.,@perezreverte,PERSON,ART,ES
1605109021496811524,Es una buena semana para recordarles esto.,@perezreverte,PERSON,ART,ES
1605109021496811524,https://t.co/7UX44IXHCl,@perezreverte,PERSON,ART,ES
1604981851025989632,@Xchus5 No puedo asumir esa responsabilidad.,@perezreverte,PERSON,ART,ES
1604981851025989632,Es excesiva.,@perezreverte,PERSON,ART,ES
1604981851025989632,"Pero dele, por favor, un abrazo de mi parte a su hijo.",@perezreverte,PERSON,ART,ES
1604975889959231488,Hay cenas y cenas.,@perezreverte,PERSON,ART,ES
1604975889959231488,Con Raúl del Pozo siempre son una fiesta entrañable.,@perezreverte,PERSON,ART,ES
1604975889959231488,Viva el vino.,@perezreverte,PERSON,ART,ES
1604975889959231488,https://t.co/vGHwqgVYSP,@perezreverte,PERSON,ART,ES
1604620817127673856,"@jdrodriguezTCD Creo que London, como Conrad, Stevenson y otros, es de los que envejecen bien e incluso mejoran.",@perezreverte,PERSON,ART,ES
1604620817127673856,"Él, sobre todo, en los cuentos y relatos cortos.",@perezreverte,PERSON,ART,ES
1604618700786728960,@abenitezj7 Haga el favor de no insultar.,@perezreverte,PERSON,ART,ES
1604618700786728960,Un abrazo.,@perezreverte,PERSON,ART,ES
1604534529372426241,"@ral_sal13 Bueno, en realidad yo soy de aquí dentro; aunque esta vez eso lo dijese fuera.",@perezreverte,PERSON,ART,ES
1604527925474246657,Insisto.,@perezreverte,PERSON,ART,ES
1604527925474246657,https://t.co/j5LcwBVKHA,@perezreverte,PERSON,ART,ES
1604523615038320642,"@GlicoSF Estupenda opinión, aunque prefiero el de don Manuel Seco.",@perezreverte,PERSON,ART,ES
1604522752869666817,"@Celesti15842857 @mrtfernandez @AlfaguaraES Lo fue, lo fue.",@perezreverte,PERSON,ART,ES
1604473043547348993,"@Angoa72 Puede señalar ""La tabla de Flandes"", sí, con Agatha Christie entre otros.",@perezreverte,PERSON,ART,ES
1604472260005310466,"@greynaus Gracias a usted por las reincidencias, a la espera de la coincidencia.",@perezreverte,PERSON,ART,ES
1604472260005310466,Un abrazo.,@perezreverte,PERSON,ART,ES
1604254316428156929,@fLopesino @menosbajocero Le recominendo éste.,@perezreverte,PERSON,ART,ES
1604254316428156929,https://t.co/8ewCewi82g,@perezreverte,PERSON,ART,ES
1604157250549022721,@menosbajocero No era necesario ser adivino.,@perezreverte,PERSON,ART,ES
1604157250549022721,Bastaba con tener un poquito de mundo y con fijarse.,@perezreverte,PERSON,ART,ES
1604157250549022721,"Aun así, fascina asistir a la demolición de un Estado por parte de un sólo hombre  (los otros sólo son sicarios y cómplices).",@perezreverte,PERSON,ART,ES
1604157250549022721,"Y lo más interesante: si hubiera hoy elecciones, gobernaría de nuevo.",@perezreverte,PERSON,ART,ES
1604111479715815424,"@scqadiante @MaxNSanz ""Lo que el viento se llevó"".",@perezreverte,PERSON,ART,ES
1604022523309527040,Absolutamente.,@perezreverte,PERSON,ART,ES
1604022523309527040,https://t.co/GqXZNRVe60,@perezreverte,PERSON,ART,ES
1604021113427738624,@MaxNSanz Aireándolos y abriéndolos de vez en cuando.,@perezreverte,PERSON,ART,ES
1604021113427738624,"Pero son manchas dignas, sin embargo, No afean sino que dan solera.",@perezreverte,PERSON,ART,ES
1604020520718049280,@JMJULIANR @rosapitufaC @PabloEchenique Llevo luchando  muchos años.,@perezreverte,PERSON,ART,ES
1604020520718049280,Y la verdad es que ya estoy un poquito fatigado.,@perezreverte,PERSON,ART,ES
1604020520718049280,Ahora lo que siento es la tentación de sentarme a observar el espectáculo.,@perezreverte,PERSON,ART,ES
1603839256354557953,"Éste es @JeosmPhoto, con quien tengo una vieja y enorme deuda.",@perezreverte,PERSON,ART,ES
1603839256354557953,Mi colega.,@perezreverte,PERSON,ART,ES
1603839256354557953,Mi amigo.,@perezreverte,PERSON,ART,ES
1603839256354557953,https://t.co/KeRLViK8aQ,@perezreverte,PERSON,ART,ES
1603522889273286658,@KASTIS06 Asimov está muy bien.,@perezreverte,PERSON,ART,ES
1603522889273286658,"De las mías, puede empezar por la última.",@perezreverte,PERSON,ART,ES
1603521885085605888,@Eskapu Es errata.,@perezreverte,PERSON,ART,ES
1603418135843020802,"@rubenclean Se le pasará, querido amigo.",@perezreverte,PERSON,ART,ES
1603418135843020802,"Parece ahora imposible, pero le aseguro que el tiempo lo atenúa todo.",@perezreverte,PERSON,ART,ES
1603418135843020802,Hasta los peores y más íntimos dolores.,@perezreverte,PERSON,ART,ES
1603418135843020802,El tiempo es un extrordinario analgésico.,@perezreverte,PERSON,ART,ES
1603418135843020802,Un eficaz mecanismo de supervivencia.,@perezreverte,PERSON,ART,ES
1603418135843020802,Un abrazo.,@perezreverte,PERSON,ART,ES
1603327833274810368,"@alejandrodomi__ No es posible por ahora, lo lamento.",@perezreverte,PERSON,ART,ES
1603327833274810368,Gracias por su interés y un afectuoso saludo.,@perezreverte,PERSON,ART,ES
1603327034029121536,"@MariOrt39586419 ""Una historia de España"".",@perezreverte,PERSON,ART,ES
1603327034029121536,Un saludo.,@perezreverte,PERSON,ART,ES
1603326915376553986,"@rubio_javi Si vivo para terminarlo, sí.",@perezreverte,PERSON,ART,ES
1603308269082071040,"""El concepto de Guerra Santa, que había sido ineficaz frente al Islam, iba a volverse ahora contra los europeos, cual si la frustración religiosa por no conseguir Palestina se vengara en las disidencias y herejías locales"".",@perezreverte,PERSON,ART,ES
1603308269082071040,"Jueves, día de Patente de Corso.",@perezreverte,PERSON,ART,ES
1603308269082071040,https://t.co/W9K1aqkODg,@perezreverte,PERSON,ART,ES
1603306710105436161,@Maria_Fer160472 Me gustó mucho hace 40 años.,@perezreverte,PERSON,ART,ES
1603306710105436161,Supongo que me seguiría gustando si lo leyera de nuevo.,@perezreverte,PERSON,ART,ES
1603158684040925185,"@MiguelCamposR15 No, lo lamento.",@perezreverte,PERSON,ART,ES
1603158684040925185,Ese otro Cid ya me interesa menos.,@perezreverte,PERSON,ART,ES
1603155527307038720,@DraugarGon Hablamos de esos asuntos muchas veces; demasiadas para resumirlas en un tuit.,@perezreverte,PERSON,ART,ES
1603155527307038720,Un afectuoso saludo.,@perezreverte,PERSON,ART,ES
1603152920169660418,"@Julruc No, lo lamento.",@perezreverte,PERSON,ART,ES
1603152709275754496,"@MariOrt39586419 @fernandezdiazok Pruebe con ""Orgullo y prejuicio"", de Jane Austen.",@perezreverte,PERSON,ART,ES
1603150910531985408,@nikoltaba No me interesa el mundial.,@perezreverte,PERSON,ART,ES
1603150910531985408,Nunca me interesó el fútbol.,@perezreverte,PERSON,ART,ES
1603150666981146629,@morenitou10 En su momento lo leí y me gustó mucho.,@perezreverte,PERSON,ART,ES
1603091602028781569,@CarlosBarrioJ Todavía no he leído nada de él.,@perezreverte,PERSON,ART,ES
1603091602028781569,Un saludo.,@perezreverte,PERSON,ART,ES
1603091361334546437,@Escoly47 No hay consejos sobre eso.,@perezreverte,PERSON,ART,ES
1603091361334546437,"Sólo intentarlo en serio, enviándola a cuantas editoriales y a agentes literarios le sea posible.",@perezreverte,PERSON,ART,ES
1603091361334546437,Le deseo suerte.,@perezreverte,PERSON,ART,ES
1603090803143892992,"@raquelsinamonsi Puede empezar con ""Los perros duros no bailan"", si le gustan los perros.",@perezreverte,PERSON,ART,ES
1603090407398805514,@Tony_Amarca Pues dígame si su hijo suele leer y la edad que tiene.,@perezreverte,PERSON,ART,ES
1603090407398805514,Un saludo.,@perezreverte,PERSON,ART,ES
1602806938298974213,"@gxxlzz Hágame quedar bien, si es posible.",@perezreverte,PERSON,ART,ES
1602806938298974213,Un abrazo.,@perezreverte,PERSON,ART,ES
1602575211622240257,"@eugeniocasta Será libro, si alguna vez llego al final.",@perezreverte,PERSON,ART,ES
1602028501313413121,@PabloEchenique ¿De verdad cree que si hubiera 41 mujeres en la RAE serían tan estúpidas como para utilizar el absurdo lenguaje inclusivo?...,@perezreverte,PERSON,ART,ES
1602028501313413121,"Hágase el favor de ocuparse de su turbio negocio, su dócil clientela, sus groseras mingas y domingas, y no se meta en lo que ni conoce ni comprende.",@perezreverte,PERSON,ART,ES
1601968247166980097,"@dameloret Confío en que lo disfrute, y dé las gracias a su abuela también en mi nombre.",@perezreverte,PERSON,ART,ES
1601968247166980097,Un abrazo.,@perezreverte,PERSON,ART,ES
1601965272616894464,"@RamonTaboada5 @fernandezdiazok Bueno, me parece bien.",@perezreverte,PERSON,ART,ES
1601965272616894464,"Pero la clase de moral no se la dan a ustedes desde España, sino que lo hace un argentino que vive en Buenos Aires.",@perezreverte,PERSON,ART,ES
1601965272616894464,"Si Jorge @fernandezdiazok es de allí (y no es cualquiera), sus motivos tendrá.",@perezreverte,PERSON,ART,ES
1601938706579001344,Si leen ustedes este magnífico y lúcido artículo comprenderán (quienes todavía no lo conozcan) por qué Jorge @fernandezdiazok es el más prestigioso y leído escritor y periodista de la Argentina.,@perezreverte,PERSON,ART,ES
1601938706579001344,Y también el más temido y el más valiente.,@perezreverte,PERSON,ART,ES
1601938706579001344,https://t.co/wcBK6pFaxj,@perezreverte,PERSON,ART,ES
1601843893376630785,@kikeeekikee Gracias por hacerme participar de algún modo en ese amor.,@perezreverte,PERSON,ART,ES
1601843893376630785,Un abrazo.,@perezreverte,PERSON,ART,ES
1601586166322860038,"@LuisMan72044135 @Sergi_puchades Sí, se lo recomiendo.",@perezreverte,PERSON,ART,ES
1601582607674011648,"@MontecristoDum No he visto la serie, no sabría decirle.",@perezreverte,PERSON,ART,ES
1601582607674011648,Un saludo.,@perezreverte,PERSON,ART,ES
1601582294573416450,@LuisMan72044135 @Sergi_puchades El de Preston es un libro que nunca recomiendo leer.,@perezreverte,PERSON,ART,ES
1601582294573416450,Suelo aconsejar el de Hugh Thomas.,@perezreverte,PERSON,ART,ES
1601539961731559424,"@Sergi_puchades El mío no está allí, pero se ha fotografiado usted junto al que sale en la película ""La carta esférica"".",@perezreverte,PERSON,ART,ES
1601537252462833665,Pues sí.,@perezreverte,PERSON,ART,ES
1601537252462833665,https://t.co/gbiJX4FPrf,@perezreverte,PERSON,ART,ES
1601298322710331392,@CheluHerrera Se lo agradezco a usted y a sus alumnos.,@perezreverte,PERSON,ART,ES
1600796458822705153,@MariJoseLuisGa No por ahora.,@perezreverte,PERSON,ART,ES
1600796458822705153,Un afectuoso saludo.,@perezreverte,PERSON,ART,ES
1600777476191358976,"""Cualquier tiñalpa de las redes, cualquier miserable en busca de fama rápida, intenta hacerse viral vinculando su triste nombre, su comentario, a personas cuya altura intelectual no alcanzaría en su puta vida"".",@perezreverte,PERSON,ART,ES
1600777476191358976,"Hoy es jueves, dia de Patente de corso.",@perezreverte,PERSON,ART,ES
1600777476191358976,https://t.co/hh3huAV2Ng,@perezreverte,PERSON,ART,ES
1599836430754193408,@MOIRAVAINI @mrtfernandez @AlfaguaraES Tardé mucho en presentar libros.,@perezreverte,PERSON,ART,ES
1599836430754193408,Los cinco o seis primeros se publicaron mientras yo era todavía reportero y andaba por ahí.,@perezreverte,PERSON,ART,ES
1599836430754193408,Pero comprendo sus nervios.,@perezreverte,PERSON,ART,ES
1599836430754193408,Le deseo suerte.,@perezreverte,PERSON,ART,ES
1599835723498106881,"@Patufet5 @caracolesspera En parte, sólo en parte, en Nelly Bly.",@perezreverte,PERSON,ART,ES
1599832067071627264,Me encanta este tío.,@perezreverte,PERSON,ART,ES
1599832067071627264,"Es Sergio, el portero de TikTok.",@perezreverte,PERSON,ART,ES
1599832067071627264,"Y además, lee ""Taras Bulba"", de @ZendaEdhasa.",@perezreverte,PERSON,ART,ES
1599832067071627264,https://t.co/s1xWaOcY1M,@perezreverte,PERSON,ART,ES
1599701784120860672,"@MartiArmas @fedesalcedom Sabiduría, no sé; pero tiene hay una treintena de novelas publicadas y un par de miles de artículos.",@perezreverte,PERSON,ART,ES
1599701784120860672,Tal vez ahí encuentre algo útil.,@perezreverte,PERSON,ART,ES
1599701784120860672,Un abrazo.,@perezreverte,PERSON,ART,ES
1599701154102812672,@memec7 Retuiteado.,@perezreverte,PERSON,ART,ES
1599701154102812672,"Un saludo a su hija, con mis mejores deseos para ese primer libro.",@perezreverte,PERSON,ART,ES
1599698531693973504,@MartiArmas @fedesalcedom Con mucho gusto.,@perezreverte,PERSON,ART,ES
1599698531693973504,Un saludo.,@perezreverte,PERSON,ART,ES
1599698056701939713,@despdel No era yo.,@perezreverte,PERSON,ART,ES
1599697650412290050,@caracolesspera No por ahora.,@perezreverte,PERSON,ART,ES
1599697650412290050,Un afectuoso saludo.,@perezreverte,PERSON,ART,ES
1599697512687755264,@fedesalcedom Considérelo dedicado.,@perezreverte,PERSON,ART,ES
1599183927763095552,@AnitaHernandez_ Gracias por esas tres horas de espera.,@perezreverte,PERSON,ART,ES
1598951964536377344,Los responsables de tanta basura parlamentaria no son Podemos y Vox solamente.,@perezreverte,PERSON,ART,ES
1598951964536377344,"La cosa no es de ahora, sino que viene de lejos.",@perezreverte,PERSON,ART,ES
1598951964536377344,"Hace trece años, cuando aún no existían esos dos partidos, ya estaba aquello bien provisto de gentuza.",@perezreverte,PERSON,ART,ES
1598951964536377344,https://t.co/qz4rETbtjq,@perezreverte,PERSON,ART,ES
1598805213292335105,"@Mayca699 Creo que también está en versión kindle, como todas.",@perezreverte,PERSON,ART,ES
1598805213292335105,Gracias por su interés y un saludo.,@perezreverte,PERSON,ART,ES
1598804184052244491,@MontecristoDum Ambos.,@perezreverte,PERSON,ART,ES
1598804184052244491,"Pero por encima, Tolsto.",@perezreverte,PERSON,ART,ES
1598220976432775169,"""Hubo, en fin, mucho mentarse a la madre y mutuas excomuniones, durante un siglo y medio fracasaron todos los intentos de reconciliación y unidad, y el pifostio acabó en lo que los historiadores llaman Gran Cisma"".",@perezreverte,PERSON,ART,ES
1598220976432775169,"Hoy es jueves, día de Patente de corso.",@perezreverte,PERSON,ART,ES
1598220976432775169,https://t.co/EXvqoY3yxQ,@perezreverte,PERSON,ART,ES
1598004579853299712,@pablemos42 Considérese felicitado.,@perezreverte,PERSON,ART,ES
1598004249832878081,@Kamuiu1 Gracias a usted por encajarlo con deportividad.,@perezreverte,PERSON,ART,ES
1598004249832878081,Retiro mi tuit.,@perezreverte,PERSON,ART,ES
1597997478498144257,"@j_conservador Y ahí siguen, salvándonos.",@perezreverte,PERSON,ART,ES
1597997478498144257,Otro saludo.,@perezreverte,PERSON,ART,ES
1597902081150840832,"Se jubiló y se marcha de España el embajador ruso Yuri Korchagin, que desde hace 10 años es mi amigo.",@perezreverte,PERSON,ART,ES
1597902081150840832,"Me entristece que alguien con tan profundo amor a España termine su carrera en estos días tan amargos para él, viéndolo partir sin que se le agradezcan los muchos méritos.",@perezreverte,PERSON,ART,ES
1597902081150840832,https://t.co/yja7lUjkeV,@perezreverte,PERSON,ART,ES
1597870347625250816,@Creajardin Un saludo.,@perezreverte,PERSON,ART,ES
1597625061133127680,"@SrMitigor Felicítelo de mi parte, por favor.",@perezreverte,PERSON,ART,ES
1597615790735646720,"@solovictorhache Gracias por recordármelo, querido amigo.",@perezreverte,PERSON,ART,ES
1597615790735646720,Lo tuiteo.,@perezreverte,PERSON,ART,ES
1597614732714086400,"""Aquella España cañí"".",@perezreverte,PERSON,ART,ES
1597614732714086400,"Lo escribi hace diez años, pero igual se reconocen ustedes.",@perezreverte,PERSON,ART,ES
1597614732714086400,O nos reconocemos todos.,@perezreverte,PERSON,ART,ES
1597614732714086400,https://t.co/fafafD2UYs,@perezreverte,PERSON,ART,ES
1597378816347107329,@HaddockSober El asesinato de Rogelio Ackroyd.,@perezreverte,PERSON,ART,ES
1597378816347107329,El perro de Baskerville.,@perezreverte,PERSON,ART,ES
1597378816347107329,El halcón maltés.,@perezreverte,PERSON,ART,ES
1597378816347107329,La máscara de Dimitrios.,@perezreverte,PERSON,ART,ES
1597378816347107329,"Adiós, muñeca.",@perezreverte,PERSON,ART,ES
1597378816347107329,El misterio del cuarto amarillo.,@perezreverte,PERSON,ART,ES
1597378816347107329,Los crímenes de la calle Morgue.,@perezreverte,PERSON,ART,ES
1597378816347107329,La serie sangrienta...,@perezreverte,PERSON,ART,ES
1597378816347107329,Puede empezar con ésos.,@perezreverte,PERSON,ART,ES
1596895065812893696,"@marcelaguilli Yo hice una, pero hace tiempo.",@perezreverte,PERSON,ART,ES
1596895065812893696,Estoy de viaje y no la tengo a mano.,@perezreverte,PERSON,ART,ES
1596895065812893696,Tal vez algún amigo tuitero le sugiera una.,@perezreverte,PERSON,ART,ES
1596894676501819394,"@Elmaka76 Puede empezar por ""Juventud"" o ""Tifón"".",@perezreverte,PERSON,ART,ES
1596515444428804098,@JuanJoseDeCeli1 Se hace lo mejor que se puede.,@perezreverte,PERSON,ART,ES
1596515444428804098,Un saludo.,@perezreverte,PERSON,ART,ES
1596515250081259521,@CristinaLemusA1 Quizá mi portada favorita de El club Dumas.,@perezreverte,PERSON,ART,ES
1596511898618445825,@psanz1509 Me parece un buen comienzo.,@perezreverte,PERSON,ART,ES
1596511898618445825,"Ésa o ""El club Dumas"".",@perezreverte,PERSON,ART,ES
1596511898618445825,Ya me contará.,@perezreverte,PERSON,ART,ES
1596137217277427713,"@CansinosLos @Rogorn @zendalibros Gracias, héroes.",@perezreverte,PERSON,ART,ES
1596137217277427713,Aprecio a estos etcétera.,@perezreverte,PERSON,ART,ES
1596129725100982272,"71, en efecto.",@perezreverte,PERSON,ART,ES
1596129725100982272,Y parece que fue ayer cuando mamaba.,@perezreverte,PERSON,ART,ES
1596129725100982272,Grecias a los amigos.,@perezreverte,PERSON,ART,ES
1596129725100982272,Y a las amigas.,@perezreverte,PERSON,ART,ES
1596129725100982272,Incluso a los enemigos.,@perezreverte,PERSON,ART,ES
1596129725100982272,Y a las enemigas.,@perezreverte,PERSON,ART,ES
1595976763133333505,@Rbgg8 Todo le irá bien.,@perezreverte,PERSON,ART,ES
1595976763133333505,Un abrazo.,@perezreverte,PERSON,ART,ES
1595681680517627905,@Sebastianmoglia Lo es.,@perezreverte,PERSON,ART,ES
1595681680517627905,Un abrazo.,@perezreverte,PERSON,ART,ES
1595680511401381890,"""Chicas espléndidas que como nosotros despertaban a la vida, sacudiéndose convenciones y moralidades apolilladas antes de regresar a casa poco antes de que dieran las diez"".",@perezreverte,PERSON,ART,ES
1595680511401381890,"Hoy es jueves, día de Patente de corso:
https://t.co/WSzXN2YeU9",@perezreverte,PERSON,ART,ES
1595549058281738240,@MiguelL65153554 Ya me contará.,@perezreverte,PERSON,ART,ES
1595549058281738240,Un abrazo.,@perezreverte,PERSON,ART,ES
