tweet_id,text,account,domain,background,label
1608207549035155456,patricia bullrich cruzó a juan grabois por el acampe en lago escondido los trabajadores le dieron una lección de ética y lo dejaron en ridículo,@clarincom,ORG,NEW,ARG
1600177410288148480,🙌🏻 ¡¡vuelve a rodar el balón,@SEFutbol,ORG,NEW,ARG
1603896450152267778,argentinaavanza,@SergioMassa,PERSON,POL,ARG
1595455059487326211,no me quiero venir arriba pero seremos campeones en 2022 2026 y 2030,@IbaiLlanos,PERSON,MEDIA,ES
1608558472122998784,⭕️ directo romario deja atrás sus rencillas con su archienemigo pelé y expresa su despedida más sincera hizo que el mundo se inclinara ante tu talento todas las reacciones a la muerte de o rei pelé 👉,@20m,ORG,NEW,ES
1592707775981060096,el puma rodríguez llenó de elogios a rodrigo tapari y a marcelo tinelli en palabras emotivas en cantaconmigoahora,@eltreceoficial,ORG,NEW,ARG
1422936667812503552,puertorico,@FitoPaezMusica,PERSON,ART,ARG
1569979970113380354,estos dos minutos de guillermodiazcs👇,@InesArrimadas,PERSON,POL,ES
1575991130801418241,medida destinada a quienes hayan sembrado hasta 200 hectáreas de soja yo 100 de maíz en la campaña 202122,@SergioMassa,PERSON,POL,ARG
1608806627645296647,rompió el silencio la novia de julián álvarez y pidió disculpas por su actitud con un grupo de niños que provocó fuertes comentarios en su contra,@clarincom,ORG,NEW,ARG
1568511240577884161,el plan de acción 2224 la especialidad de psiquiatría en infancia y adolescencia o la línea 024 son prueba de la determinación del gobierno,@sanchezcastejon,PERSON,POL,ES
1522990006473789440,esto es moneda corriente en la provincia y así no podemos seguir viviendo,@diegosantilli,PERSON,POL,ARG
1596955058390069249,📸 un ejemplo de lo disputado que está siendo el partido en cuatro imágenes vamosespaña catar2022,@SEFutbol,ORG,NEW,ARG
1608417416282775552,la gran revolución del rugby nuevas reglas para reinventar el juego con la copa del mundo para captar una mayor atracción,@LANACION,ORG,NEW,ARG
1479895394909933569,la contrarreforma laboral de sánchez es un bluf y porque derogue solo un 10 de la nuestra no tenemos por qué apoyarla cuando ni nos ha llamado,@PabloCasado_,PERSON,POL,ES
1603138924456644613,los espero esta noche en el movistararenaar 🇦🇷,@FitoPaezMusica,PERSON,ART,ARG
1573942265709568000,esta mañana he dado positivo en covid19,@sanchezcastejon,PERSON,POL,ES
1608867974848339968,cómo se gestó la reconciliación de diego maradona con pelé gracias al ciclo la noche del 10 ¡negro querido te quiero pegar un abrazo,@infobae,ORG,NEW,ARG
1605956328010162178,¡a votarlo,@Argentina,PERSON,SPORT,ARG
1436008313108541450,si queremos un país con los delincuentes libres o presos,@diegosantilli,PERSON,POL,ARG
1608190045449588742,francisco pide orar por benedicto xvi que está muy enfermo y desata las especulaciones sobre su inminente muerte el vaticano confirma que en las últimas horas se ha producido un agravamiento debido al avance de la edad 95 años por bastantejesus,@eldiarioes,ORG,NEW,ES
1451031451416203265,ley de empleo joven,@diegosantilli,PERSON,POL,ARG
982309618939564032,te deseo lo mejor contigocreceespaña,@marianorajoy,PERSON,POL,ES
1512535088294240256,sí es cierto la fiesta del kirchnerismo la pagan los bonaerenses,@diegosantilli,PERSON,POL,ARG
992741273919459329,el corredor mediterráneo es un proyecto de estado,@marianorajoy,PERSON,POL,ES
1602671474996920321,historia escalofriante con silencios que dicen mas que palabras,@miguegranados,PERSON,MEDIA,ARG
1607330659256745986,26dediciembre undiacomohoy undiacomohoyenlahistoria elhistoriador historiaargentina efemérides argentinanoscuenta hoyenlahistoria elmundonoscuenta,@FelipePigna,PERSON,MEDIA,ARG
1586893024017235968,lovieneltrece ppt laargentinasecreta,@eltreceoficial,ORG,NEW,ARG
1595758139978260480,el pueblo español no lo permitirá,@Santi_ABASCAL,PERSON,POL,ES
1501554333074305033,gracias a mi equipo por la dedicación y el cariño,@AlejandroSanz,PERSON,ART,ES
1604550112679952384,qatar2022 la felicidad de 47 millones reflejada en estos 26 jugadores 🙌,@Argentina,PERSON,SPORT,ARG
1608760159865802752,vox y otras asociaciones cercanas manipularon unas declaraciones de la ministra para vincularla con la pedofilia los jueces rechazan todas las acusaciones y reprochan a la ultraderecha que haya denunciado a montero por un delito que ni siquiera existe,@eldiarioes,ORG,NEW,ES
1601783647509835776,tanto amor me explota el corazón,@FitoPaezMusica,PERSON,ART,ARG
1222195564026257408,el fútbol llega a millones de chicos les enseña valores y les acerca herramientas que los van a acompañar siempre,@mauriciomacri,PERSON,POL,ARG
1608969492402507779,karina jelinek y una improvisada producción de fotos en las playas de punta del este,@LANACION,ORG,NEW,ARG
995296949145427969,antonio mercero un hombre entrañable deja un enorme legado en el cine y la televisión,@marianorajoy,PERSON,POL,ES
1606741557985644545,ya lanzamos el nuevo curso mujeres tenían que ser dictado por felipepigna y fainmarianoe 🔔dejanos tus datos y te contactaremos,@FelipePigna,PERSON,MEDIA,ARG
1601053425487052800,luego con perfect metió 94 y se metió en la siguiente instancia,@eltreceoficial,ORG,NEW,ARG
1608528790526824449,tensión en bolivia detenido un gobernador por presunta participación en un golpe de estado en 2019 sus seguidores denuncian un operativo policial absolutamente irregular toman aeropuertos e incendian la sede de la fiscalía por ayelenoliva,@eldiarioes,ORG,NEW,ES
1567159412929748993,los nacionalistas porque quedaron retratados el psoe porque se ha asociado con los golpistas el pp porque no supo frenarles,@InesArrimadas,PERSON,POL,ES
1475576046280151042,en el video biorci da la bienvenida y presenta a los integrantes de la afi o sea la que organizó,@CFKArgentina,PERSON,POL,ARG
1587857344762880002,sigamos alzando la voz contra la violencia hacia las mujeres,@sanchezcastejon,PERSON,POL,ES
1597594216737443842,ya lo he dicho sí,@IbaiLlanos,PERSON,MEDIA,ES
1593680877581570049,fernandezdiazok zendalibros te debo este tuit hermano,@perezreverte,PERSON,ART,ES
998258562974568448,mr intebnlditalia ibi18,@marianorajoy,PERSON,POL,ES
1608912163631923203,habló horacio homs el exsuegro de rodrigo de paul tras el escándalo y denuncia entre su hija y el futbolista,@clarincom,ORG,NEW,ARG
1568905727850483713,sois muy grandes,@sanchezcastejon,PERSON,POL,ES
1608426400108666881,el simulador de meteoritos que te enseña qué pasaría si cayera un cometa en tu ciudad,@laSextaTV,ORG,NEW,ES
1509945822217220099,🔵 mi intervención en el xx congreso nacional del partido popular 👇,@PabloCasado_,PERSON,POL,ES
1608520304678129665,para las municipales de mayo quedan menos de seis meses,@elconfidencial,ORG,NEW,ES
1555689149109338113,hace 5 años en buenos aires nos comprometimos a ser una ciudad carbono neutral resiliente e inclusiva para el año 2050,@horaciorlarreta,PERSON,POL,ARG
1576188572302032896,reitero hoy mi admiración hacia la valentía de las mujeres de irán y mi condena hacia la represión que están sufriendo,@sanchezcastejon,PERSON,POL,ES
1599148016220659712,gracias por esta alegría y por tanta garra,@diegosantilli,PERSON,POL,ARG
1281005657827803137,mi compromiso es absoluto,@mauriciomacri,PERSON,POL,ARG
1551405411361853441,malepichot a quién ama gilbert grape se llama,@miguegranados,PERSON,MEDIA,ARG
1588186069509423104,su padre jmporkiralopez está luchando por evitar que estos dramas afecten a más familias,@InesArrimadas,PERSON,POL,ES
1608517821494956034,empiezan las primeras filas en las gasolineras ¿qué puede pasar en estos últimos días de descuentos,@20m,ORG,NEW,ES
1572478772284387328,al lado de los jóvenes por y con los que voxes se compromete a trabajar y a los que pide movilización en defensa de su patria,@Santi_ABASCAL,PERSON,POL,ES
1608557718188466178,un año de y 2 botellas de vino por solo 80 euros,@eldiarioes,ORG,NEW,ES
1608725602143506432,los problemas de la atención primaria no se resolverán en 2023 ninguna comunidad invertirá el mínimo necesario,@publico_es,ORG,NEW,ES
1126852455558516737,fue un hombre de estado y un adversario digno de respeto y admiración,@marianorajoy,PERSON,POL,ES
1570823839894110208,el fascismo asesina a victor jara,@gabrielrufian,PERSON,POL,ES
1608897079186702338,el congreso de eeuu publica las declaraciones de impuestos de trump,@elconfidencial,ORG,NEW,ES
1606034040934506502,argentinaavanza,@SergioMassa,PERSON,POL,ARG
1449508737048137730,¿qué rol cumple el estado quién conduce quién regula quién establece las reglas en esta producción de bienes y servicios que hace el capitalismo,@CFKArgentina,PERSON,POL,ARG
1564802202400690177,todo mi apoyo para patobullrich,@horaciorlarreta,PERSON,POL,ARG
1608169932822388736,la comunidad de madrid mantendrá la bonificación del 50 del abono de transporte en enero y la aumentará al 60 desde febrero,@publico_es,ORG,NEW,ES
1607676270266966018,la plataforma popular contra la fusión totalitaria de benito y villanueva se convierte en partido político,@elmundoes,ORG,NEW,ES
1607530449550581764,avanza la propuesta de una moneda común entre la argentina y brasil,@perfilcom,ORG,NEW,ARG
1608408736565006338,mercenarios del grupo wagner del asalto de kyiv a bajmut critican al alto mando ruso por la falta de proyectiles ▪️ los chicos están muriendo allí por nosotros y nosotros estamos aquí sentados no ayudamos dicen los dos combatientes ✍️gonaragones,@LaVanguardia,ORG,NEW,ES
1607656531406852098,es lo que tenemos los pesimista escribe javier melero,@LaVanguardia,ORG,NEW,ES
1607692995419062276,el 2023 tiene que ser el año de dar forma a la propuesta catalana de acuerdo de claridad,@LaVanguardia,ORG,NEW,ES
1590111773188759552,contra el machismo contra el patriarcado pónganle el nombre que quieran pero terminemos con el tiempo de la desigualdad,@alferdez,PERSON,POL,ARG
1604546134025785345,este pueblo se merecía este triunfo,@FitoPaezMusica,PERSON,ART,ARG
987653412656381952,síalturismo,@marianorajoy,PERSON,POL,ES
1584320512934625280,nada que reprocharse la peleamos hasta el final,@horaciorlarreta,PERSON,POL,ARG
1592256095040724992,gracias a todos por el cariño hemos entrado con mucha fuerza,@IbaiLlanos,PERSON,MEDIA,ES
1596440703605047302,📊 la sefutbol se ha enfrentado en 25 ocasiones a los germanos con cuatro precedentes en la historia de los mundiales ¿quieres saber más,@SEFutbol,ORG,NEW,ARG
1604520291446960128,qatar2022 👉 el árbitro del encuentro adicionó 8⃣ minutos,@Argentina,PERSON,SPORT,ARG
1584684556489494528,este programa no le genera ningún gasto al estado y se da gracias a un enorme acuerdo y trabajo conjunto con bancos cadenas de comercialización y fabricantes demostrando que si gobierno y privados trabajamos codo a codo podemos lograr buenos resultados para toda la sociedad,@SergioMassa,PERSON,POL,ARG
1608519837390700546,varios días prófugo tiene 19 años y fue denunciado por festejar a tiros el triunfo de argentina ante croacia en el mundial de qatar escapó pero cayó en la casa de su abuela,@cronica,ORG,NEW,ARG
1607754469613117441,concha velasco ingresada de nuevo en el hospital,@laSextaTV,ORG,NEW,ES
1602268579600117760,me siento capacitado y estoy deseando empezar en ese nuevo rol❞ — albert luque vamosespaña,@SEFutbol,ORG,NEW,ARG
1607501661358166017,🇦🇷🇯🇵 me reuní con el embajador de japón yamauchi hiroshi con quien analizamos la situación de las casi 100 empresas japonesas con presencia en nuestro país y trabajamos para incentivar nuevas inversiones en los sectores automotriz hidrocarburos minería y energías limpias,@SergioMassa,PERSON,POL,ARG
1608368109538213888,pero deja fuera a muchos colectivos,@elconfidencial,ORG,NEW,ES
1436007813852147713,los países que viven seguros son los que detienen a los delincuentes los que condenan a los delincuentes y hacen que esa condena se cumpla,@diegosantilli,PERSON,POL,ARG
1601747980872142848,👏 ⚽ bolivia 🇧🇴 1 alan herbas argentina 🇦🇷 5 benja acosta ciro armoa ian subiabre santiago segovia y santiago lópez 📍 estadio ramón tahuichi aguilera en sierra 💪 ¡vamos los pibes,@Argentina,PERSON,SPORT,ARG
1594045682469462020,hace mucho que no la escuchaba,@perezreverte,PERSON,ART,ES
1608193564005072899,un saludo,@perezreverte,PERSON,ART,ES
1608591188579213313,la cámara federal le dio la razón a cristina kirchner y pidió que se amplíe la indagatoria a nicolás carrizo,@perfilcom,ORG,NEW,ARG
1604539052187078656,que tenemos un gran pueblo y un gran futuro,@alferdez,PERSON,POL,ARG
1570693795464810496,vivir en tiempos extraños nos ha unido más que nunca en europa y en españa y ahora todos pertenecemos a la generación de los que estamos aquí y ahora de los que sueñanyhacen,@sanchezcastejon,PERSON,POL,ES
1602707219602194435,felicito a los hombres y mujeres que se capacitaron para cuidarnos y hoy son parte de la policía y los bomberos de la ciudad,@horaciorlarreta,PERSON,POL,ARG
1598418316313341953,¡¡queda tiempo,@SEFutbol,ORG,NEW,ARG
1452810778613067782,tenemos que terminar con los policías haciendo trámites necesitamos más seguridad en las calles evitando los delitos,@diegosantilli,PERSON,POL,ARG
1590048762772459520,doloroso e insoportable,@sanchezcastejon,PERSON,POL,ES
1608883443273801729,cuál es la bebida que se renueva para disfrutar todo el año,@infobae,ORG,NEW,ARG
1608823952306221058,quiniela nacional y provincial resultados del 30 de diciembre,@Ambitocom,ORG,NEW,ARG
1607872801716817921,cristina kirchner sobre una posible candidatura en 2023 no hay renunciamiento hay proscripción,@todonoticias,ORG,NEW,ARG
1322903795630776320,vamos a seguir trabajando para que nuestro sueño de ver a la argentina salir adelante sea una realidad,@mauriciomacri,PERSON,POL,ARG
1604090142783848451,qatar2022 🎙️ emiliano martínez soy un soñador un luchador que siempre intenta mejorar porque quiero cumplir sueños,@Argentina,PERSON,SPORT,ARG
1564747634535022592,les dejo el video completo mi intervención en el encuentro,@CFKArgentina,PERSON,POL,ARG
1607972118037135360,lomásleído 📰 el poder judicial desbloquea el constitucional al renunciar los progresistas a su candidato,@abc_es,ORG,NEW,ES
1537896640748453890,ya lo tenemos en la intención de voto y ahora hay que consolidarlo en las urnas,@InesArrimadas,PERSON,POL,ES
1608910514293248001,los dos supervivientes del accidente de autobús en cerdedocotobade llevaban puesto el cinturón,@20m,ORG,NEW,ES
1572240419647377410,defendámosla siempre,@alferdez,PERSON,POL,ARG
1436006699421343744,los problemas de la provincia no pueden esperar,@diegosantilli,PERSON,POL,ARG
1608693556297834496,griñán presenta nuevos informes que reiteran que se debe suspender su entrada en prisión por su cáncer de próstata,@20m,ORG,NEW,ES
1597672929344753664,🔲 árbitros el árbitro sudafricano victor gomes dirigirá el choque decisivo entre jpn y esp ➡️ el colegiado de 39 años ha dirigido ya el encuentro entre francia y australia en esta misma copa del mundo,@SEFutbol,ORG,NEW,ARG
1608500122463211529,⚖ amenazas a cristina kirchner⚖ el juez rechazó el pedido de detención de tres integrantes de revoluciónfederal revésparalaquerella autorizóainvestigaralavecina atentadocontracfk losdetallesdelacausa,@cronica,ORG,NEW,ARG
1524782268795039750,👏👏 finetwork nos da una oportunidad única,@AlejandroSanz,PERSON,ART,ES
1573275414369390592,gracias por tanto carlitos balá,@diegosantilli,PERSON,POL,ARG
1596351280917536769,pero te vamos a cantar en todas las ciudades del mundo 🌍 todos los días,@FitoPaezMusica,PERSON,ART,ARG
1446184810465091585,también reunimos a investigadores académicos y emprendedores que trabajaron ad honorem para pensar lo que viene y cómo adaptar la tecnología del aula a ese porvenir,@mauriciomacri,PERSON,POL,ARG
1608470984247353346,la alarma por el repunte de asesinadas por violencia machista origina un cruce de reproches entre ministerios del psoe y up por elenaomedes,@20m,ORG,NEW,ES
1597661787536883712,el proceso de degradación institucional y de confusión entre las estructuras del estado y las estructuras del psoe parece no tener fin,@Santi_ABASCAL,PERSON,POL,ES
1608257561274494977,cambio en la provincia se podrá circular si se tiene turno asignado para renovar la vtv,@LANACION,ORG,NEW,ARG
1608348841786368003,los usuarios de renfe y rodalies podrán adquirir este jueves los abonos gratuitos para los próximos cuatro meses,@eldiarioes,ORG,NEW,ES
1607814869398560769,el draft de la kings league,@IbaiLlanos,PERSON,MEDIA,ES
1493051917743923204,cosquinrock cr22 ph totopons,@FitoPaezMusica,PERSON,ART,ARG
982586833405206528,soypopular contigocreceespaña,@marianorajoy,PERSON,POL,ES
1503689789765267460,bruselas sánchez y pons deben una disculpa a los polacos,@Santi_ABASCAL,PERSON,POL,ES
1608748468075626498,carolina darias exigiremos a los viajeros procedentes de una prueba negativa de covid o pauta completa de vacunación,@publico_es,ORG,NEW,ES
1203424646722396161,7dyovoy,@mauriciomacri,PERSON,POL,ARG
1608508499067080706,enzofernández,@cronica,ORG,NEW,ARG
1608863562696376325,sequía en la zona núcleo el 60 de la soja se encuentra en un estado de regular a malo y se perderían más usd 700 por hectárea,@infobae,ORG,NEW,ARG
1608264080095326209,😢sorprendente🍔 un cliente se acercó a la ventanilla de un local de comida rápida e hizo algo que dejó boquiabiertos a los empleados viral todavíanolopuedencreer miráelvideofurorentiktok,@cronica,ORG,NEW,ARG
1608973871847280642,el recibimiento de campeón del manchester city a julián álvarez aplauso multitudinario y respaldo de guardiola,@LANACION,ORG,NEW,ARG
1608248147045646337,a dos años de su muerte el gran armando manzanero tendrá homenajes en españa y estados unidos,@clarincom,ORG,NEW,ARG
1607836342616035328,🏜️shakira huye de la monotonía y busca la serenidad en el desierto junto a sus dos hijos milan y sasha,@LaVanguardia,ORG,NEW,ES
1593000408288743424,❤️,@AlejandroSanz,PERSON,ART,ES
1608608102013714435,la película que cambió a hugh jackman como padre y lo llevó a superar una pérdida,@infobae,ORG,NEW,ARG
1451226445292912646,hay que planificar,@diegosantilli,PERSON,POL,ARG
1608427753291800576,euro blue hoy el minuto a minuto de la cotización de este jueves 29 de diciembre,@perfilcom,ORG,NEW,ARG
1422937006032752642,puertorico,@FitoPaezMusica,PERSON,ART,ARG
1604157250549022721,y lo más interesante si hubiera hoy elecciones gobernaría de nuevo,@perezreverte,PERSON,ART,ES
1601675731897307137,2iba 3yo no quiero suerte rosa yo quisieras y si tú pudieras 6mares de miel nada más sé qué me pasas 9geometría 10y ya te quería,@AlejandroSanz,PERSON,ART,ES
1608468234671382529,mirá más detalles en la nota,@cronica,ORG,NEW,ARG
1599150460102852608,gracias argentina por esta inmensa alegría,@alferdez,PERSON,POL,ARG
1572821131354345478,today together with gabrielboric we remembered the 50th anniversary of salvador allendes speech to the un,@sanchezcastejon,PERSON,POL,ES
1608429709628522496,pablo gonzález cumple 10 meses detenido en polonia familiares amigos y compañeros han puesto en marcha esta iniciativa para recaudar fondos que sirvan para sufragar los gastos de su defensa y enviarle ayudas,@publico_es,ORG,NEW,ES
1567841596435042304,¡feliz día de el bierzo,@sanchezcastejon,PERSON,POL,ES
1602793258538631169,el lujo es vulgaridad… gracias por tanto,@FelipePigna,PERSON,MEDIA,ARG
1456298280535592960,estamos acá porque nace una esperanza es con más educación que vamos a salir adelante y solo lo vamos a hacer si volvemos a recuperar nuestra identidad,@diegosantilli,PERSON,POL,ARG
1604838982315130880,un día como hoy del año 2001 días después de la implantación del corralito se produce un estallido social que marcará el fin de la presidencia de fernando de la rúa,@FelipePigna,PERSON,MEDIA,ARG
1608509083253866496,¿qué ocurrirá cuando muera benedicto xvi,@20m,ORG,NEW,ES
1504826439836839940,es el mismo discurso que hace el chavismo contra el pueblo al que ha hundido en la miseria,@Santi_ABASCAL,PERSON,POL,ES
1562385686694662144,ukraine is today the heart of europe,@sanchezcastejon,PERSON,POL,ES
1458902711617871880,basta a la insensatez a los privilegios y a los atropellos,@mauriciomacri,PERSON,POL,ARG
1537917564323438594,yo os dedicaría a tods pisando fuerte un abrazo cracks,@AlejandroSanz,PERSON,ART,ES
1607019021307707393,el último charlando del año con alguien que ha tenido muy buen año,@IbaiLlanos,PERSON,MEDIA,ES
1255254322943799296,maelström laconquistadelespacio,@FitoPaezMusica,PERSON,ART,ARG
1592557889209528321,seguro el inadi o el mingenerosar tienen algo para decir al respecto o van a repudiar los dichos contra mariuvidal,@diegosantilli,PERSON,POL,ARG
1605646538008539136,pero eso es lo bonito de españa que pasas de rojo a fascista según a quién le dediques el piropo,@perezreverte,PERSON,ART,ES
1599454464477638656,mañana lunes 5 a las 12 del mediodía firmaremos junto al embajador marc stanley un esperado acuerdo entre la argentina y estados unidos,@SergioMassa,PERSON,POL,ARG
1604529647093678082,qatar2022 👉 ¡g⚽⚽⚽⚽⚽⚽⚽⚽⚽⚽l,@Argentina,PERSON,SPORT,ARG
1608004911135858689,todos los detalles en ec exclusivo,@elconfidencial,ORG,NEW,ES
1607903210508894208,así es como se ha calificado el salto al vacío de tom cruise para la próxima entrega de misión imposible,@el_pais,ORG,NEW,ES
1608556367425507329,el rey del fútbol nos ha dejado pero su legado nunca será olvidado,@clarincom,ORG,NEW,ARG
1568905727850483713,🇪🇸,@sanchezcastejon,PERSON,POL,ES
1596965063591530496,¡¡paradoooooón de unai,@SEFutbol,ORG,NEW,ARG
987652468074078208,la oferta de nuestro país es rica y variada naturaleza cultura gastronomía patrimonio… españa es el país más competitivo en turismo y el segundo que más visitantes recibe,@marianorajoy,PERSON,POL,ES
1493907129580855297,sánchez preside el gobierno más radical de la ue y no puede disfrazarse de moderado hasta que no rompa con podemos bildu y erc,@PabloCasado_,PERSON,POL,ES
1608540009467990019,moscú washington e incluso kiev la tenían por uno de los talones de aquiles de su defensa,@elconfidencial,ORG,NEW,ES
1582925172331335682,dahiel sumó 74 puntos con su interpretación y le ganó a nadin que logró que 69 jurados se paren a cantar,@eltreceoficial,ORG,NEW,ARG
1603074259139567617,para construir verdaderos liderazgos el camino es el diálogo,@alferdez,PERSON,POL,ARG
1570925428893949952,gracias por recibirme,@horaciorlarreta,PERSON,POL,ARG
1606403066202394625,el rey felipe ya ha grabado el discurso de navidad silvia taulés desvela los entresijos,@laSextaTV,ORG,NEW,ES
1020354639781392384,una coalición de perdedores nos echó del gobierno porque prefieren un gobierno débil para cobrarse sus apoyos a un ppopular que ni cede ni cederá,@marianorajoy,PERSON,POL,ES
1608915545675673600,julián álvarez fue recibido de la mejor manera en el manchester city,@Ambitocom,ORG,NEW,ARG
1328782004263981060,los espero a todos el 19 de noviembre en la ceremonia de los latingrammys latingrammys,@FitoPaezMusica,PERSON,ART,ARG
1608855443060711426,estamos fuera de la casa todo lo que podemos porque es insoportable,@LaVanguardia,ORG,NEW,ES
1608101657618911234,belicojones si allí estaré,@FelipePigna,PERSON,MEDIA,ARG
1437240020864282630,los padres y madres que quieren a sus hijos en las aulas,@diegosantilli,PERSON,POL,ARG
1603000667785814016,¿martínez,@Argentina,PERSON,SPORT,ARG
994102660692406272,feliz díadeeuropa,@marianorajoy,PERSON,POL,ES
1608659144965332992,dólar dólar hoy ¿a cuánto cotizan el oficial y el blue,@cronica,ORG,NEW,ARG
1606334057914286080,poeta escritor dramaturgo y actor fue autor de tangos como « cambalache » « yira… yira… » entre otros,@FelipePigna,PERSON,MEDIA,ARG
1372687290389180418,somos firmes,@mauriciomacri,PERSON,POL,ARG
1591596037143396354,🔥,@miguegranados,PERSON,MEDIA,ARG
1602596855514284032,🤗 ¡¡disfruta mucho de tu día,@SEFutbol,ORG,NEW,ARG
1486809021055217671,como hace alferma1 arrancando la campaña en la bañeza y defendiendo el bierzo,@PabloCasado_,PERSON,POL,ES
1608804054402043905,el gobierno oficializó el ascenso de rango a más de 200 militares,@infobae,ORG,NEW,ARG
1583076039709798402,un honor pertenecer a este magnífico grupo 🇪🇺,@InesArrimadas,PERSON,POL,ES
1435256748835811328,la estabilidad y la previsibilidad no sólo debe ser para los que invierten sino también para los consumidores,@CFKArgentina,PERSON,POL,ARG
1595400523661905923,la selección es extraordinaria,@perezreverte,PERSON,ART,ES
1587977573774102531,también visité el parque industrial la cantábrica ⬇️,@alferdez,PERSON,POL,ARG
1608962898419716096,la influencia de vivienne westwood en el cine y la televisión,@infobae,ORG,NEW,ARG
1568044851668688897,pero no,@miguegranados,PERSON,MEDIA,ARG
1451751788755832833,te amo fito,@FitoPaezMusica,PERSON,ART,ARG
1608972364322160641,una comisión del congreso de eeuu publicó las declaraciones de impuestos de donald trump tras una larga batalla legal,@infobae,ORG,NEW,ARG
1539929337318752262,un placer compartir esta jornada con ellos en bruselas comprobando una vez más la gran labor que hacen en defensa de los intereses de españa y de la ue,@InesArrimadas,PERSON,POL,ES
1532688906860339203,en muchos libros de texto ya no hay rastro de conocimiento,@Santi_ABASCAL,PERSON,POL,ES
1604498667238526980,🙌,@Argentina,PERSON,SPORT,ARG
1608090403831439360,🔴 directo victoria rosell hace un llamamiento para no difundir el vídeo sexual de una menor en una discoteca de barcelona y advierte a quien se crea amparado por el anonimato de que hay medios de investigación para identificar su identidad,@eldiarioes,ORG,NEW,ES
1600836478250414081,entre otras cosas porque la realidad que las amenaza y que el gobierno trae la esconden en el último párrafo de cada noticia similar,@Santi_ABASCAL,PERSON,POL,ES
