tweet_id,text,account,domain,background,label
1606271065453252608,🤗¡¡feliz cumpleaños,@SEFutbol,ORG,SPORT,ES
1523772598706130944,qué suerte ser la mitad del cuento de un atardecer,@AlejandroSanz,PERSON,ART,ES
1608500312561573889,mientras el psoe vuelve a poner la presión sobre el pp unidas podemos insiste en ir al pecado original el bloqueo que lleva ejerciendo la derecha en el cgpj y en un sistema de renovación a la medida del bipartidismo,@publico_es,ORG,NEW,ES
1597662017527377920,los tiempos políticos parecen acelerarse de manera dramática,@Santi_ABASCAL,PERSON,POL,ES
1608842790519160832,el cantante de aerosmith steven tyler implicado en una demanda de abuso sexual a una menor en los años 70,@elmundoes,ORG,NEW,ES
1599033210314391553,🏬 vamosespaña catar2022,@SEFutbol,ORG,SPORT,ES
1596932581391732736,el color lo llevamos en el corazón,@AlejandroSanz,PERSON,ART,ES
1601747980872142848,sub17 amistoso internacional 😁 ¡ganó la selección juvenil,@Argentina,PERSON,SPORT,ARG
1608387597738426369,feministas combaten el acoso de grupos ultracatólicos delante de la clínica dator 🗣 estamos aquí para proteger a la mujeres,@publico_es,ORG,NEW,ES
1601688231065460738,los amo,@miguegranados,PERSON,MEDIA,ARG
1603896450152267778,agradezco al sector por su predisposición y cumplimiento,@SergioMassa,PERSON,POL,ARG
1586858220978671619,tenemos que poner la integración en el centro de la agenda buscando un mercosur más abierto al mundo y aprovechando el contexto para consolidarnos como proveedores de alimentos y energía,@horaciorlarreta,PERSON,POL,ARG
1607377571385311233,por eso instruí a la jgm para que reasigne los únicos recursos disponibles del ejercicio 2022 y los transfiera a una cuenta del banco nación a nombre del gcba,@alferdez,PERSON,POL,ARG
1607686523830272000,joe biden decreta el estado de emergencia en nueva york por la devastadora tormenta de frío polar,@laSextaTV,ORG,NEW,ES
1002133448851673090,mocióncensura,@marianorajoy,PERSON,POL,ES
987727202929336320,gracias ppbalears por vuestro trabajo y compromiso con un futuro mejor para la islas y con una españa unida y pujante,@marianorajoy,PERSON,POL,ES
1608204323036471296,lucía celasco y nacho viale tragos charla y un atardecer relajado en punta del este,@LANACION,ORG,NEW,ARG
1589390026743644162,gracias a todo el equipo,@horaciorlarreta,PERSON,POL,ARG
1600169596069085184,mar 🆚 esp 00 89 ’ vamosespaña catar2022,@SEFutbol,ORG,SPORT,ES
1608491872737005569,por diego manrique,@el_pais,ORG,NEW,ES
1580741789656440832,mariano rodríguez brilló con oh pretty woman y gustó a los jurados de cantaconmigoahora,@eltreceoficial,ORG,NEW,ARG
1608247908817666054,la afa creará el metaverso de la liga profesional del fútbol argentino con nfts y juegos,@LANACION,ORG,NEW,ARG
1541535901624709120,sánchez e carcoma para la instituciones del estado,@InesArrimadas,PERSON,POL,ES
1583188260582354944,seguiremos defendiendo en toda partes el derecho de todos los catalanes a una educación también en español,@InesArrimadas,PERSON,POL,ES
1585383105728512000,sin embargo durante el gobierno anterior se cerraron 25000 de ellas,@alferdez,PERSON,POL,ARG
1575816736112529408,los primeros años de aprendizaje son los más importantes 10 mil chico de 4° grado de 250 escuelas están siendo evaluados en su capacidad para leer y comprender textos do herramientas que son la base para su futuro,@horaciorlarreta,PERSON,POL,ARG
1436716326878318595,díadelmaestro,@diegosantilli,PERSON,POL,ARG
1608016589055459328,¿cuál e la respuesta europea a la crisis de la inflación,@LaVanguardia,ORG,NEW,ES
998506108900823040,ahora españa está a la cabeza de europa en crecimiento superávit externo y creación de empleo,@marianorajoy,PERSON,POL,ES
1595713487543508992,no sé si puede ser un punto de inflexión,@SEFutbol,ORG,SPORT,ES
1606680432627417088,en vísperas de navidad visité a niñas y niños del maravilloso hogar juan xxiii y el espacio de primera infancia sonrisas en baradero,@alferdez,PERSON,POL,ARG
1602766772528037888,con total sinceridad,@IbaiLlanos,PERSON,MEDIA,ES
1607798470957563906,🎅❌ el compositor de all i want for christmas is you acusa a mariah carey de mentir sobre el origen de la canción 🗣💥 « lo que o ha contado e un cuento chino ella no sabe nada de música » dice el coautor del hit navideño,@abc_es,ORG,NEW,ES
982637108295806976,📸 bonita vista de sevilla una preciosa ciudad,@marianorajoy,PERSON,POL,ES
1548006089530019841,o se está con los que no llegan a fin de me o se está con los que creen que llega el fin del mundo,@Santi_ABASCAL,PERSON,POL,ES
1600143512645021702,koi yo todavía esto no me lo creo,@IbaiLlanos,PERSON,MEDIA,ES
1608119660578279424,siempre hay ausencias más o menos clamorosas que se multiplican cuando llega la temporada de premios,@el_pais,ORG,NEW,ES
1600592640482938882,portugal avanzó a cuartos de final de qatar 2022 cristiano ronaldo fue suplente y se retiró solo y sin festejar,@eltreceoficial,ORG,NEW,ARG
1608887572616613888,🧨 en la últimas horas se reveló el contenido de los violentos mensajes de la modelo hacia el padre de sus hijos y su actual novia que generaron que el futbolista tomará acciones legales contra la influencer,@cronica,ORG,NEW,ARG
982926462184493056,contigocreceespaña,@marianorajoy,PERSON,POL,ES
1559562690275807235,y para que el trámite sea más sencillo el examen va a poder hacerse desde mediados de octubre en cualquiera de la 10 comunas habilitadas conduciendo durante 15 minutos en la cuadras cercanas a la sede comunal,@horaciorlarreta,PERSON,POL,ARG
1482691662149206017,🔵 hoy clausuro el xiv congreso del pp de castilla y león creamosfuturo 🎥 ¡mi intervención 𝐞𝐧 𝐝𝐢𝐫𝐞𝐜𝐭𝐨,@PabloCasado_,PERSON,POL,ES
1608463352690270209,andrew tate que ha regresado a twitter gracias a elon musk buscaba promoción para ferrari y bugatti con un tuit dirigido a greta thunberg pero la estrategia misógina y negacionista se le ha dado la vuelta,@el_pais,ORG,NEW,ES
1603789889077579776,📍 polideportivo marcel cerdan villeneuve d ’ ascq francia,@Argentina,PERSON,SPORT,ARG
1604530335642968064,🙌,@Argentina,PERSON,SPORT,ARG
1569481352499855360,hoy no reunimos con horaciorlarreta y más de 40 dirigentes territoriales del conurbano para intercambiar y escuchar los plane de gobierno que estamos trabajando con dievalen,@diegosantilli,PERSON,POL,ARG
1599102744891052032,vamosespaña catar2022,@SEFutbol,ORG,SPORT,ES
1315354234137841666,bajo los más estrictos protocolos ya bajamos la bandera de salida,@FitoPaezMusica,PERSON,ART,ARG
1567196916156448768,destaco su enorme carrera su ética y su convicción para que toda la vox puedan expresarse,@horaciorlarreta,PERSON,POL,ARG
1561059759800913921,tenemos que trabajar en un plan que estabilice nuestra economía que termine con la inflación y el déficit fiscal que dé certezas a los que quieren apostar por la argentina y hoy no encuentran la condiciones para hacerlo y que vuelva a insertarnos en el mundo,@horaciorlarreta,PERSON,POL,ARG
1608360310569664512,☕ buenos días,@elmundoes,ORG,NEW,ES
1600226227763101696,fernandohvalls isinhho 😞,@gabrielrufian,PERSON,POL,ES
1608511586842603521,▪️en la últimas 24 horas han sido asesinadas mujeres en bilbao toledo vallecas y benidorm ✍️lorenaferroc,@LaVanguardia,ORG,NEW,ES
1202581747977863168,pero problemas de agenda de última hora me lo impiden,@mauriciomacri,PERSON,POL,ARG
1567810846796939266,he conversado con la swedishpm magdalena andersson para abordar la situación energética actual,@sanchezcastejon,PERSON,POL,ES
1608374259318984704,pere aragonès a los sectores independentistas que le acusan de ser un vendido la opinión de neustomas,@eldiarioes,ORG,NEW,ES
1608552496103915522,💬 para nosotros e una leyenda que quedará siempre en el recuerdo,@C5N,ORG,NEW,ARG
1588326851276963840,cuanta más igualdad exista más felices seremos,@alferdez,PERSON,POL,ARG
1597718405104414720,también e necesario quitar todos los obstáculos para el desarrollo y aumentar la previsibilidad de la producción,@horaciorlarreta,PERSON,POL,ARG
1608928782492094466,el programa de ana rosa sandra aladro desvela que isabel preysler le dijo a vargas llosa que no volviera a casa a través de un mensaje de texto,@20m,ORG,NEW,ES
1608604679600054272,tensión en bolivia luis fernando camacho el conservador que protagonizó la revuelta contra evo morale y se convirtió en un líder opositor,@LANACION,ORG,NEW,ARG
1607019021307707393,mañana a la 1730 viene a mi casa pedrodquevedo,@IbaiLlanos,PERSON,MEDIA,ES
1608761387819610112,para más inri aunque se parecen mucho entre ellos se parecen poco a sus votantes,@elconfidencial,ORG,NEW,ES
1588595995495268353,entregamos 114 viviendas a familias del barrio montecarlo y ya construimos un total de 240,@alferdez,PERSON,POL,ARG
1608150588847525890,mediante un formulario electrónico en la web de la agencia tributaria ¿cuándo,@eldiarioes,ORG,NEW,ES
1608499241533440000,ni un me ha tardado variety la publicación más importante del mundo del espectáculo en dar respuesta a sight amp sound,@el_pais,ORG,NEW,ES
1588873844911386624,en ello avanzamos con el perteeconomíacircular,@sanchezcastejon,PERSON,POL,ES
1608504493154394112,✍️chusdelpino,@LaVanguardia,ORG,NEW,ES
1597993783802462218,nadie respeta más la constitución que vox por mucho que haya aspectos que no no gusten,@Santi_ABASCAL,PERSON,POL,ES
1607000628030734336,durante años fue arquitecto y diseñador hasta que la llamada de la pintura y la sangre fue invencible,@LaVanguardia,ORG,NEW,ES
1608446921915650050,messi quedó fascinado con sus ojotas y ahora su emprendimiento e furor,@Ambitocom,ORG,NEW,ARG
1331649953349984256,el 10 forever,@FitoPaezMusica,PERSON,ART,ARG
1433098826731171842,gracias santa fe por recibirnos con tanto cariño,@mauriciomacri,PERSON,POL,ARG
1608610063060451328,el candidato valenciano de vox fue condenado por un delito de violencia psíquica habitual hacia su exmujer el catedrático carlos flores juberías cometió 21 faltas de coacciones injurias y vejaciones,@eldiarioes,ORG,NEW,ES
1607675183606677504,🍾 🍇 no te pierdas la campanadas con danimateoagain y cristinapardo,@laSextaTV,ORG,NEW,ES
1447380157354807305,e junto para que la seguridad y la tranquilidad vuelvan a la calles de la provincia,@diegosantilli,PERSON,POL,ARG
1549492462921699334,ayer el periodista vhmok señaló que había omitido un hecho esencial en el análisis sobre la corte de los cuatro el 50 de esta corte fue propuesta por pepín rodríguez simón que hace 587 días está prófugo en uruguay,@CFKArgentina,PERSON,POL,ARG
1608837939563270144,la moderación del coste de la vida continúa en plenas navidades,@elconfidencial,ORG,NEW,ES
1608383067399282688,perfil besteiro la resurrección judicial del socialista que la dirección del psoe ve en la pugna por la xunta de la era posfeijóo escribe danielsalgadoga,@eldiarioes,ORG,NEW,ES
1595423680557125634,🚨 oficial ¡¡así debutamos ante costa rica,@SEFutbol,ORG,SPORT,ES
1530295482580361217,a por el cambio real con macarenaolona,@Santi_ABASCAL,PERSON,POL,ES
1602766772528037888,con quién vais en una final argentina v francia,@IbaiLlanos,PERSON,MEDIA,ES
1324449920926044161,va a poder revivir el concierto este domingo 8 de noviembre en todo el mundo,@FitoPaezMusica,PERSON,ART,ARG
982929711151173632,contigocreceespaña,@marianorajoy,PERSON,POL,ES
1596484062872379392,➡️ cuando hacemos los cambios hay muchos factores que son vitales para acercarnos a un buen resultado,@SEFutbol,ORG,SPORT,ES
1608493480724103170,la tapa de l ’ équipe con mbappé y una indirecta para messi tras la victoria del psg,@LANACION,ORG,NEW,ARG
1596609212490072071,📸 a nuestro fotógrafo le gustan la fotos en blanco y negro y a veces no regala cositas como estas,@SEFutbol,ORG,SPORT,ES
1590321052659249153,no tienen autonomía como proyecto político y mandan los de siempre la derecha económica y mediática de este país,@sanchezcastejon,PERSON,POL,ES
1607436077945552896,con nissanesp,@LaVanguardia,ORG,NEW,ES
1598013330157096961,por eso relanzamos el programa terminá la secundaria para que jóvenes y adultos de ushuaia a la quiaca puedan terminar sus estudios y progresar,@horaciorlarreta,PERSON,POL,ARG
1608540319791849478,el mejor futbolista de la historia de brasil falleció hoy a los 82 años en un hospital de san pablo al que había ingresado repetidamente en los últimos me para que lo trataran de un tumor de colon que padecía desde hacía años,@LANACION,ORG,NEW,ARG
1608845998922600451,la pareja había discutido ante de producirse la caída,@el_pais,ORG,NEW,ES
1580748927506186241,miguel ángel roda y anita co llenaron de romanticismo la pista de cantaconmigoahora,@eltreceoficial,ORG,NEW,ARG
1577641356855578624,ya hemos demostrado nuestra capacidad para organizar eventos de primer nivel,@sanchezcastejon,PERSON,POL,ES
1584697001387896832,somos millones de argentinos los que sabemos que otro país e posible,@horaciorlarreta,PERSON,POL,ARG
1608532823857668098,📍 av,@C5N,ORG,NEW,ARG
1608862880841207815,messi rosario,@cronica,ORG,NEW,ARG
1608882509353189377,la razones por la que riquelme postergó su partido homenaje en la bombonera por cuarto año consecutivo,@infobae,ORG,NEW,ARG
1595976763133333505,rbgg8 todo le irá bien,@perezreverte,PERSON,ART,ES
1212123690223259654,el río del cambio,@mauriciomacri,PERSON,POL,ARG
1608445273021227008,walter le dio un fuerte consejo a la exdiputada,@cronica,ORG,NEW,ARG
1592492023747313665,quien quiera más goles que ayude,@gabrielrufian,PERSON,POL,ES
1608538920576323584,🔴 ahora murió pelé a los 82 años,@clarincom,ORG,NEW,ARG
1608643376915562496,el fdt apuntó a horacio rosatti por el mayor escándalo judicial de la historia de la democracia argentina,@perfilcom,ORG,NEW,ARG
1608542473948745731,⚫ murió pelé icono del fútbol mundial y una historia digna de un rey,@clarincom,ORG,NEW,ARG
1556465005968728065,pinocho con la camiseta del betis,@miguegranados,PERSON,MEDIA,ARG
1608786744677396480,él se dio a la fuga y está en busca y captura,@el_pais,ORG,NEW,ES
1608554236924526598,📲 más en,@clarincom,ORG,NEW,ARG
1593288028222636032,¡feliz díadelamilitancia,@alferdez,PERSON,POL,ARG
1428075847685181440,como también hoy lo hace alberto en nombre del frente de todos,@CFKArgentina,PERSON,POL,ARG
1607719319131021313,visa etias cómo será el permiso de viaje a europa para argentinos,@perfilcom,ORG,NEW,ARG
1588692218436816896,assulaai un amigo ha recuperado el artículo,@perezreverte,PERSON,ART,ES
1608851888069378048,🎙entrevista a raquel sánchez raquelsjimenez ministra de transportes subvencionar cercanías alivia el bolsillo y combate el cambio climático por jesusmorales01 y 23javilo 👉,@20m,ORG,NEW,ES
1608899961663389696,la abultada cifra que cobró jenna ortega por su papel en merlina,@LANACION,ORG,NEW,ARG
1608929835837001734,😱 escalofriante 😱 una joven se volvió viral luego de contar la aterradora secuencia que vivió con una persona que la frenó por la calle y le habló de sus tatuajes miedototal paranormal mirá unsustoche,@cronica,ORG,NEW,ARG
1608789727569739784,🔴 reiteramos china nombró a qin gang ex embajador en estados unidos como nuevo ministro de asuntos exteriores,@infobae,ORG,NEW,ARG
1608173435984674817,euro blue hoy el minuto a minuto de la cotización de este miércoles 28 de diciembre,@perfilcom,ORG,NEW,ARG
1562148819680333827,📄,@SergioMassa,PERSON,POL,ARG
987030619178917888,mr,@marianorajoy,PERSON,POL,ES
1541175210853801984,¡felicidades,@diegosantilli,PERSON,POL,ARG
1608847679605415940,cromañón con marchas y actos los familiares recuerdan a la víctimas a 18 años de la tragedia,@perfilcom,ORG,NEW,ARG
1598613762444914688,🇲🇦 el combinado africano salió campeón en el exigente grupo f e el reencuentro entre ambas selecciones tras la fase de grupos de 2018 ℹ️ vamosespaña,@SEFutbol,ORG,SPORT,ES
1608194538757099528,el pueblo riojano de ausejo deseaba en 2021 una eeliz nmmdad a sus habitantes y por ello volkswaguen también ha querido dar su toque,@el_pais,ORG,NEW,ES
1371841104690229250,googleespanol gustavodudamel gruponiche kaliuchis lafourcade afrolatinjazz sanbenito gracias,@FitoPaezMusica,PERSON,ART,ARG
1589406007213817858,anitos en mi instagram estoy sorteando camiseta short y medias de la selección orishinals,@miguegranados,PERSON,MEDIA,ARG
1574112749155762178,quedará la música,@AlejandroSanz,PERSON,ART,ES
1608606295032037377,lomásleído 📰 doble crimen en escalona asesinada una embarazada de 9 me y su bebé tras ser apuñalada por su expareja,@abc_es,ORG,NEW,ES
1527687070017327106,felicitaciones gustavo,@mauriciomacri,PERSON,POL,ARG
992734038820638720,hoy gobierna quien ganó la elecciones,@marianorajoy,PERSON,POL,ES
1608938434688864256,primero que nada felices fiesta,@cronica,ORG,NEW,ARG
1600146711283834881,⚔️ ¡¡seguimos atacando,@SEFutbol,ORG,SPORT,ES
1604930000922112001,paz,@IbaiLlanos,PERSON,MEDIA,ES
1608413690583293954,el gobierno autorizó nuevos aumentos de telefonía internet y tv por cable para 2023,@perfilcom,ORG,NEW,ARG
1608918449736286209,koldamenta soy un soldado soy un soldado de don jose luis aranguren,@IbaiLlanos,PERSON,MEDIA,ES
1607787780473778177,mito o realidad demuestran si e verdad que comer carne hace transpirar más,@todonoticias,ORG,NEW,ARG
1607416141646807041,felicidades,@FelipePigna,PERSON,MEDIA,ARG
1608115690690543617,con gencat,@LaVanguardia,ORG,NEW,ES
1608788399682654215,españa avanza con medidas progresistas,@sanchezcastejon,PERSON,POL,ES
1573273869351280643,enhorabuena a todos los que lo habéis hecho posible,@sanchezcastejon,PERSON,POL,ES
1603145921142951936,5,@SergioMassa,PERSON,POL,ARG
1608880602324893696,⭕madrid pide al gobierno una reunión « urgente » del consejo interterritorial de sanidad y activa fase prealerta ante el covid por palomacervilla,@abc_es,ORG,NEW,ES
1608810841524035585,¿quieres ver ante que nadie el primer capítulo de the last of u última serie de hbo max,@20m,ORG,NEW,ES
1608486382292373507,eduardo wado de pedro volvió a hablar de su fallido saludo a lionel messi jamás estuvo en el protocolo,@clarincom,ORG,NEW,ARG
1608797548860391424,la guerra de rusia une más que nunca a la ue pero evidencia su dependencia de eeuu,@elconfidencial,ORG,NEW,ES
1604536091608252417,🇦🇷🫶🏻,@horaciorlarreta,PERSON,POL,ARG
1582691848052936704,sobre esto solo 3 cosas 1 el psoe a día de hoy sigue sin cumplir con sus propios compromisos,@gabrielrufian,PERSON,POL,ES
1608160859888435200,⚽🏀🎾❌ un año de trampas y escándalos violencia racismo corrupción dopaje resumen de un curso deportivo que se inició con la retención de djokovic y acabó con la poco edificantes celebraciones del mundial ✍ por javieraspron,@abc_es,ORG,NEW,ES
1551520637444919296,¡feliz día a todos los españoles en especial a los gallegos que también celebran hoy el día de su comunidad autónoma,@InesArrimadas,PERSON,POL,ES
1583188260582354944,gracias a nuestro compañero de la familia liberal el comisario dreynders por instar a la generalitat a cumplir con la sentencias judiciales,@InesArrimadas,PERSON,POL,ES
1604549143636185090,somos campeones del mundo ❤️ no hay más palabras,@alferdez,PERSON,POL,ARG
1606335253899100161,querellacontrasanchez,@Santi_ABASCAL,PERSON,POL,ES
1456994147919806467,quiero agradecer a todo el cuerpo médico enfermeras enfermeros y a todo el personal auxiliar del sanatorio otamendi que no atendieron con tanto profesionalismo y afecto,@CFKArgentina,PERSON,POL,ARG
1601587942182752258,españa necesita determinación política para frenar la deriva de pedro sánchez y la suma de esfuerzos de toda la sociedad para recuperar la democracia,@InesArrimadas,PERSON,POL,ES
1603000667785814016,¿álvarez,@Argentina,PERSON,SPORT,ARG
1600665603223818240,lucasfridman eso le quiero preguntar en la cruda,@miguegranados,PERSON,MEDIA,ARG
1594801396213493761,qatar 2022 los 11 confirmados para el debut de la selección argentina en el mundial fifaworldcup,@eltreceoficial,ORG,NEW,ARG
1606467698896125953,horror en coronel suárez torturaron y mataron de un disparo en la nuca a una mujer de 81 años para robarle,@todonoticias,ORG,NEW,ARG
1608644493208584192,📲 más en,@clarincom,ORG,NEW,ARG
1573976739986001920,la fiesta de lamercè22 dejan en barcelona otra oleada de violencia saqueos y vandalismo,@InesArrimadas,PERSON,POL,ES
1608668767633956865,así fue el reparto televisivo de la temporada 20212022 de los 160 millones del madrid a los 46 del mallorca rayo y elche,@20m,ORG,NEW,ES
1572269205713735680,a otros le da igual a nosotros no queremos que el congreso y ayuntamientos andaluces lo rechacen,@InesArrimadas,PERSON,POL,ES
1557813874769989633,se puede bajar la inflación,@horaciorlarreta,PERSON,POL,ARG
1608018372230352897,no lo cuenta juansotoivars,@perezreverte,PERSON,ART,ES
1249005138280316928,hoy mañana y ayer,@FitoPaezMusica,PERSON,ART,ARG
1608876824762765313,ahreaprovechaba,@cronica,ORG,NEW,ARG
1577030528464670720,hay un equipazo detrás y estoy muy contento por ellos y ellas,@gabrielrufian,PERSON,POL,ES
1534637293142786049,mi solidaridad con los afectados y con el conjunto de los malagueños,@InesArrimadas,PERSON,POL,ES
1562142313308110852,horacio rodríguez larreta,@CFKArgentina,PERSON,POL,ARG
1608163369801900032,ni emery que lo fue ni luis enrique que pudo serlo el sustituto idóneo de wenger era arteta,@elconfidencial,ORG,NEW,ES
1435351021207818240,este domingo tenemos la oportunidad de decir basta al atropello de quienes se creen dueños del poder,@mauriciomacri,PERSON,POL,ARG
1582421424869765127,los milagros no existen dicen algunos,@AlejandroSanz,PERSON,ART,ES
1559354836121899008,no se puede incitar a la violencia y atentar contra la libertad de prensa y de expresión,@diegosantilli,PERSON,POL,ARG
1600578590487232539,en ese lado estaremos siempre frente al populismo libertad,@InesArrimadas,PERSON,POL,ES
1449508738587496451,esta e hoy la discusión,@CFKArgentina,PERSON,POL,ARG
1580482958363955205,esa e la apuesta de este gobierno y para ello vamos a aprobar nuevas ayudas para soria teruel y cuenca,@sanchezcastejon,PERSON,POL,ES
1597296232111964161,la frontera de polonia fue asaltada por mile de inmigrantes ilegales africanos y árabes enviados por los aliados de putin desde bielorrusia,@Santi_ABASCAL,PERSON,POL,ES
1608839011937796098,gran hermano 2022 santiago del moro rompió el aislamiento al revelar el apodo de daniela y estallaron la redes con un pedido de sanción,@LANACION,ORG,NEW,ARG
1608016329457520640,🚨ya hay fecha para solicitar el cheque de 200 euro aprobado por el gobierno,@abc_es,ORG,NEW,ES
1596895065812893696,estoy de viaje y no la tengo a mano,@perezreverte,PERSON,ART,ES
1608480694598045699,😱 anto rocuzzo lo predijo 😱 el detalle en la foto que subió en 2019 que anticipó que argentina ganaría la tercera copa del mundo antocrackcomomessi lacopatambiénesdeella miráquépasó,@cronica,ORG,NEW,ARG
1608749808855957506,paritarias gobierno bonaerense dará aumento para estatales docentes y judiciales ¿cómo quedarán sus salarios,@cronica,ORG,NEW,ARG
1252760349935382528,poesía para combatir la cuarentena 📚 📖 paezencasa 1,@FitoPaezMusica,PERSON,ART,ARG
1608444827435241472,joan clos el exministro socialista que pilota la denuncia contra el gobierno por los alquileres ✍ carlos segovia,@elmundoes,ORG,NEW,ES
982941337036247040,somos el partido al que recurren los españoles cuando van mal la cosas,@marianorajoy,PERSON,POL,ES
1603857498997415948,¡obtén una apuesta en vivo sin riesgo de 50 cuándo hagas una apuesta de 50 ante del partido,@Argentina,PERSON,SPORT,ARG
1608847356493197313,manejaba borracho y sin control terminó adentro de un kiosko,@Ambitocom,ORG,NEW,ARG
1602282297927032832,él no impulsa en cada partido no motiva saber que lo tenemos con nosotros,@Argentina,PERSON,SPORT,ARG
1595941699473506307,alguien me dice,@AlejandroSanz,PERSON,ART,ES
1602687286268768259,🇦🇷 ¿te acordás cómo le fue,@Argentina,PERSON,SPORT,ARG
1608096208706232322,opinión la capital de españa está huérfana de política local tira para adelante con el piloto automático de una administración que rige el destino de millones de persona,@publico_es,ORG,NEW,ES
1608674290357993472,mirá todos los detalles en la nota,@cronica,ORG,NEW,ARG
1607480139255783426,una mujer quiso sacarse una selfie y murió traer caer al vacío en el cañón del atuel tn,@todonoticias,ORG,NEW,ARG
1553745266406264834,pelearemos con ellas en cada instancia y estaremos junto a escueladetodos este 18 de septiembre,@InesArrimadas,PERSON,POL,ES
1449508740160319489,se hagan cargo alguna vez de lo que han hecho y ayuden a que la argentina vuelva a reconstruir después de la do pandemias que pasamos,@CFKArgentina,PERSON,POL,ARG
1477957791830654976,el gobierno alemán baja 30000 millones€ los impuestos y el italiano 12000 millones lo mismo que suben aquí en los do últimos años,@PabloCasado_,PERSON,POL,ES
1608750641974808577,ante de cerrar el año el gobierno acelera sus últimos movimientos para cumplir con la metas del fmi,@todonoticias,ORG,NEW,ARG
1591230588563988481,su gente me lo confirmó hoy en rafaela y en reconquista,@horaciorlarreta,PERSON,POL,ARG
1590001274346704896,escuchen el episodio de hoy,@miguegranados,PERSON,MEDIA,ARG
1450607629294714882,sabado 2310 19 h,@FitoPaezMusica,PERSON,ART,ARG
1585375674205818880,no entiendo nada,@IbaiLlanos,PERSON,MEDIA,ES
1596609793745387520,🇦🇷🇦🇷🇦🇷,@horaciorlarreta,PERSON,POL,ARG
1586013999032070144,el año pasado una de la mejores decisiones que tomamos en koi fue fichar a do creadores muy pequeños en cuanto a cantidad de viewer,@IbaiLlanos,PERSON,MEDIA,ES
1591560572021374976,joaaquinmb pero por favor,@miguegranados,PERSON,MEDIA,ARG
1566592918269427715,desde economiaar anunciamos una medida que permitirá a los productores liquidar divisas por exportación de soja a 200 peso por dólar,@SergioMassa,PERSON,POL,ARG
1608534413226266625,a cuánto cerró el dólar blue hoy jueves 29 de diciembre,@perfilcom,ORG,NEW,ARG
